--- results ---
0	0.09983341664682815
1	0.479425538604203
2	0.8414709848078965
3	1.0
4	0.9092974268256817
5	1.2246467991473532e-16
6	-0.35078322768961984
7	0.6569865987187891
8	-0.5440211108893698
9	-0.5063656411097588
10	0.8268795405320025
11	-0.7034419212632563
12	-0.34999350217129294
13	0.8582727931702359
14	0.8414709848078964
15	1e-8
16	0.41078129050290885
17	0.9877659459927356
18	0.7071067811865475
19	-2.4492935982947064e-16
20	0.9950041652780258
21	0.8775825618903728
22	0.5403023058681398
23	6.123233995736766e-17
24	-0.4161468365471424
25	-1.0
26	-0.9364566872907963
27	0.7539022543433046
28	-0.8390715290764524
29	0.8623188722876839
30	0.562379076290703
31	0.7107527442152148
32	0.9367521275331447
33	-0.5131937377869702
34	0.5403023058681398
35	1.0
36	-0.9117339147869651
37	0.15594369476537437
38	0.7071067811865476
39	1.0
40	0.10033467208545054
41	0.5463024898437905
42	1.557407724654902
43	1.633123935319537e16
44	-2.185039863261519
45	-1.2246467991473532e-16
46	0.37458564015859463
47	0.8714479827243189
48	0.6483608274590867
49	-0.5872139151569291
50	1.4703241557027187
51	-0.9897139715443085
52	-0.373624453987599
53	-1.672414782127583
54	1.5574077246549016
55	1e-8
56	-0.45054953406980763
57	6.334119167042196
58	0.9999999999999999
59	-2.4492935982947064e-16
60	0.09966865249116204
61	0.46364760900080615
62	0.7853981633974483
63	1.0038848218538872
64	1.1071487177940906
65	1.2626272556789115
66	1.2924966677897853
67	1.4288992721907328
68	1.4711276743037345
69	1.5607966601082315
70	1.5697963271282298
71	1.5707153267943366
72	1.5707953267948966
73	1.5707963267948957
74	0.7853981633974483
75	1e-8
76	1.2182829050172777
77	0.9553166181245093
78	0.6657737500283538
79	1.4129651365067377
80	0.1001674211615598
81	0.5235987755982988
82	1.5707963267948966
83	1.5707963118937354
84	1e-8
85	0.9033391107665127
86	1.4706289056333368
87	1.0471975511965976
88	0.0
89	1.4901161193847656e-8
90	1.5707963167948966
91	0.6674572160283838
92	0.31622776601683794
93	0.7071067811865476
94	1.0
95	1.2533141373155001
96	1.4142135623730951
97	1.7724538509055159
98	1.8708286933869707
99	2.6457513110645907
100	3.1622776601683795
101	10.0
102	31.622776601683793
103	111.11111060555555
104	1000.0
105	31622776.60168379
106	0.9999999999999999
107	0.0001
108	1.6487212707001282
109	1.189207115002721
110	0.8862269254527579
111	2.5066282746310002
112	-2.3025850929940455
113	-0.6931471805599453
114	0.0
115	0.4515827052894548
116	0.6931471805599453
117	1.1447298858494002
118	1.252762968495368
119	1.9459101490553132
120	2.302585092994046
121	4.605170185988092
122	6.907755278982137
123	9.421061394191835
124	13.815510557964274
125	34.538776394910684
126	-1.1102230246251565e-16
127	-18.420680743952367
128	1.0
129	0.3465735902799727
130	-0.2415644752704905
131	1.8378770664093453
132	-3.321928094887362
133	-1.0
134	0.0
135	0.6514961294723187
136	1.0
137	1.651496129472319
138	1.8073549220576042
139	2.807354922057604
140	3.3219280948873626
141	6.643856189774725
142	9.965784284662087
143	13.591718553311024
144	19.931568569324174
145	49.82892142331043
146	-1.6017132519074588e-16
147	-26.5754247590989
148	1.4426950408889634
149	0.5000000000000001
150	-0.3485038705276813
151	2.6514961294723185
152	-0.9999999999999998
153	-0.30102999566398114
154	0.0
155	0.19611987703015263
156	0.30102999566398114
157	0.4971498726941338
158	0.5440680443502756
159	0.8450980400142567
160	1.0
161	2.0
162	2.9999999999999996
163	4.09151497716927
164	5.999999999999999
165	14.999999999999998
166	-4.821637332766435e-17
167	-8.0
168	0.43429448190325176
169	0.1505149978319906
170	-0.10491011863382854
171	0.7981798683581149
172	1.4142135623730951
173	4.924577653379664
174	0.3077861033362291
175	1024.0
176	1.2599210498948732
177	1.5811388300841898
178	8.227388777088983
179	0.210621152693478
180	9536.7431640625
181	1.3572088082974532
182	3.1622776601683795
183	199.52623149688787
184	0.0199526231496888
185	10000000000.0
186	2.154434690031884
187	1.0000000499999988
188	1.000000230000015
189	0.9999998300000229
190	1.0000010000004507
191	1.0000000333333323
192	2.701851217221259
193	96.74812972884102
194	0.03406835294088851
195	429762582.9703557
196	1.939877414580333
