pathmap atoms    keys= 1246 nodes=83210 child_items=84455 merkle_hash=0xcdff8af0a38b239c89b10da07ad72621 reused=61 cloned=3846 replaced=324
pathmap atoms    second merkleize: same_hash=true reused=61
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
595	2		2		1.0000		1		0		2
596	2		2		1.0000		1		0		2
597	2		2		1.0000		1		0		2
598	2		2		1.0000		1		0		2
599	2		2		1.0000		1		0		2
600	2		2		1.0000		1		0		2
601	4		4		1.0000		1		0		4
602	6		6		1.0000		1		0		6
603	5		5		1.0000		1		0		5
604	5		5		1.0000		1		0		5
605	5		5		1.0000		1		0		5
606	5		5		1.0000		1		0		5
607	5		5		1.0000		1		0		5
608	5		5		1.0000		1		0		5
609	5		5		1.0000		1		0		5
610	5		5		1.0000		1		0		5
611	5		5		1.0000		1		0		5
612	5		5		1.0000		1		0		5
613	5		5		1.0000		1		0		5
614	5		5		1.0000		1		0		5
615	4		4		1.0000		1		0		4
616	4		4		1.0000		1		0		4
617	4		4		1.0000		1		0		4
618	4		4		1.0000		1		0		4
619	4		4		1.0000		1		0		4
620	4		4		1.0000		1		0		4
621	4		4		1.0000		1		0		4
622	5		5		1.0000		1		0		5
623	4		4		1.0000		1		0		4
624	4		4		1.0000		1		0		4
625	4		4		1.0000		1		0		4
626	3		3		1.0000		1		0		3
627	3		3		1.0000		1		0		3
628	3		3		1.0000		1		0		3
629	3		3		1.0000		1		0		3
630	3		3		1.0000		1		0		3
631	2		2		1.0000		1		0		2
632	2		2		1.0000		1		0		2
633	3		3		1.0000		1		0		3
634	3		3		1.0000		1		0		3
635	3		3		1.0000		1		0		3
636	2		2		1.0000		1		0		2
637	1		1		1.0000		1		0		1
638	1		1		1.0000		1		0		1
639	1		1		1.0000		1		0		1
640	1		1		1.0000		1		0		1
641	1		1		1.0000		1		0		1
642	1		1		1.0000		1		0		1
643	2		2		1.0000		1		0		2
644	3		3		1.0000		1		0		3
645	3		3		1.0000		1		0		3
646	3		3		1.0000		1		0		3
647	3		3		1.0000		1		0		3
648	3		3		1.0000		1		0		3
649	3		3		1.0000		1		0		3
650	3		3		1.0000		1		0		3
651	3		3		1.0000		1		0		3
652	3		3		1.0000		1		0		3
653	3		3		1.0000		1		0		3
654	3		3		1.0000		1		0		3
655	3		3		1.0000		1		0		3
656	3		3		1.0000		1		0		3
657	3		3		1.0000		1		0		3
658	3		3		1.0000		1		0		3
659	3		3		1.0000		1		0		3
660	3		3		1.0000		1		0		3
661	3		3		1.0000		1		0		3
662	3		3		1.0000		1		0		3
663	3		3		1.0000		1		0		3
664	3		3		1.0000		1		0		3
665	3		3		1.0000		1		0		3
666	3		3		1.0000		1		0		3
667	3		3		1.0000		1		0		3
668	2		2		1.0000		1		0		2
669	2		2		1.0000		1		0		2
670	2		2		1.0000		1		0		2
671	2		2		1.0000		1		0		2
672	2		2		1.0000		1		0		2
673	2		2		1.0000		1		0		2
674	2		2		1.0000		1		0		2
675	3		3		1.0000		1		0		3
676	3		3		1.0000		1		0		3
677	3		3		1.0000		1		0		3
678	2		2		1.0000		1		0		2
679	1		1		1.0000		1		0		1
680	1		1		1.0000		1		0		1
681	1		1		1.0000		1		0		1
682	1		1		1.0000		1		0		1
683	1		1		1.0000		1		0		1
684	1		1		1.0000		1		0		1
685	2		2		1.0000		1		0		2
686	3		3		1.0000		1		0		3
687	3		3		1.0000		1		0		3
688	3		3		1.0000		1		0		3
689	3		3		1.0000		1		0		3
690	3		3		1.0000		1		0		3
691	3		3		1.0000		1		0		3
692	3		3		1.0000		1		0		3
693	3		3		1.0000		1		0		3
694	3		3		1.0000		1		0		3
695	3		3		1.0000		1		0		3
696	3		3		1.0000		1		0		3
697	3		3		1.0000		1		0		3
698	3		3		1.0000		1		0		3
699	3		3		1.0000		1		0		3
700	3		3		1.0000		1		0		3
701	3		3		1.0000		1		0		3
702	3		3		1.0000		1		0		3
703	3		3		1.0000		1		0		3
704	3		3		1.0000		1		0		3
705	3		3		1.0000		1		0		3
706	3		3		1.0000		1		0		3
707	3		3		1.0000		1		0		3
708	3		3		1.0000		1		0		3
709	3		3		1.0000		1		0		3
710	2		2		1.0000		1		0		2
711	2		2		1.0000		1		0		2
712	2		2		1.0000		1		0		2
713	2		2		1.0000		1		0		2
714	2		2		1.0000		1		0		2
715	2		2		1.0000		1		0		2
716	2		2		1.0000		1		0		2
717	3		3		1.0000		1		0		3
718	3		3		1.0000		1		0		3
719	3		3		1.0000		1		0		3
720	2		2		1.0000		1		0		2
721	1		1		1.0000		1		0		1
722	1		1		1.0000		1		0		1
723	1		1		1.0000		1		0		1
724	1		1		1.0000		1		0		1
725	1		1		1.0000		1		0		1
726	1		1		1.0000		1		0		1
727	2		2		1.0000		1		0		2
728	3		3		1.0000		1		0		3
729	3		3		1.0000		1		0		3
730	3		3		1.0000		1		0		3
731	3		3		1.0000		1		0		3
732	3		3		1.0000		1		0		3
733	3		3		1.0000		1		0		3
734	3		3		1.0000		1		0		3
735	3		3		1.0000		1		0		3
736	3		3		1.0000		1		0		3
737	3		3		1.0000		1		0		3
738	3		3		1.0000		1		0		3
739	3		3		1.0000		1		0		3
740	3		3		1.0000		1		0		3
741	3		3		1.0000		1		0		3
742	3		3		1.0000		1		0		3
743	3		3		1.0000		1		0		3
744	3		3		1.0000		1		0		3
745	3		3		1.0000		1		0		3
746	3		3		1.0000		1		0		3
747	3		3		1.0000		1		0		3
748	3		3		1.0000		1		0		3
749	3		3		1.0000		1		0		3
750	3		3		1.0000		1		0		3
751	3		3		1.0000		1		0		3
752	2		2		1.0000		1		0		2
753	2		2		1.0000		1		0		2
754	2		2		1.0000		1		0		2
755	2		2		1.0000		1		0		2
756	2		2		1.0000		1		0		2
757	2		2		1.0000		1		0		2
758	2		2		1.0000		1		0		2
759	3		3		1.0000		1		0		3
760	3		3		1.0000		1		0		3
761	3		3		1.0000		1		0		3
762	2		2		1.0000		1		0		2
763	1		1		1.0000		1		0		1
764	1		1		1.0000		1		0		1
765	1		1		1.0000		1		0		1
766	1		1		1.0000		1		0		1
767	1		1		1.0000		1		0		1
768	1		1		1.0000		1		0		1
769	2		2		1.0000		1		0		2
770	3		3		1.0000		1		0		3
771	3		3		1.0000		1		0		3
772	3		3		1.0000		1		0		3
773	3		3		1.0000		1		0		3
774	3		3		1.0000		1		0		3
775	3		3		1.0000		1		0		3
776	3		3		1.0000		1		0		3
777	3		3		1.0000		1		0		3
778	3		3		1.0000		1		0		3
779	3		3		1.0000		1		0		3
780	3		3		1.0000		1		0		3
781	3		3		1.0000		1		0		3
782	3		3		1.0000		1		0		3
783	3		3		1.0000		1		0		3
784	3		3		1.0000		1		0		3
785	3		3		1.0000		1		0		3
