pathmap atoms    keys= 1246 nodes=32823 child_items=34068 merkle_hash=0x81d1f09ca72a51c231bfdedcc2da70db reused=152 cloned=2004 replaced=259
pathmap atoms    second merkleize: same_hash=true reused=152
--- atoms depth histogram (node depth, not byte depth) ---

	total_nodes	tot_child_cnt	avg_branch	max_child_items	dense_nodes	list_nodes
154	30		30		1.0000		1		0		30
155	28		28		1.0000		1		0		28
156	28		28		1.0000		1		0		28
157	27		27		1.0000		1		0		27
158	27		27		1.0000		1		0		27
159	27		27		1.0000		1		0		27
160	27		27		1.0000		1		0		27
161	27		27		1.0000		1		0		27
162	28		28		1.0000		1		0		28
163	28		28		1.0000		1		0		28
164	26		26		1.0000		1		0		26
165	25		25		1.0000		1		0		25
166	25		25		1.0000		1		0		25
167	25		25		1.0000		1		0		25
168	24		24		1.0000		1		0		24
169	22		22		1.0000		1		0		22
170	22		22		1.0000		1		0		22
171	22		22		1.0000		1		0		22
172	20		20		1.0000		1		0		20
173	20		20		1.0000		1		0		20
174	16		16		1.0000		1		0		16
175	15		15		1.0000		1		0		15
176	13		13		1.0000		1		0		13
177	3		3		1.0000		1		0		3
178	3		3		1.0000		1		0		3
179	3		3		1.0000		1		0		3
180	3		3		1.0000		1		0		3
181	4		4		1.0000		1		0		4
182	4		4		1.0000		1		0		4
183	5		5		1.0000		1		0		5
184	14		14		1.0000		1		0		14
185	14		14		1.0000		1		0		14
186	15		15		1.0000		1		0		15
187	15		15		1.0000		1		0		15
188	15		15		1.0000		1		0		15
189	15		15		1.0000		1		0		15
190	16		16		1.0000		1		0		16
191	15		15		1.0000		1		0		15
192	15		15		1.0000		1		0		15
193	14		14		1.0000		1		0		14
194	14		14		1.0000		1		0		14
195	14		14		1.0000		1		0		14
196	14		14		1.0000		1		0		14
197	13		13		1.0000		1		0		13
198	13		13		1.0000		1		0		13
199	13		13		1.0000		1		0		13
200	13		13		1.0000		1		0		13
201	13		13		1.0000		1		0		13
202	13		13		1.0000		1		0		13
203	13		13		1.0000		1		0		13
204	14		14		1.0000		1		0		14
205	13		13		1.0000		1		0		13
206	13		13		1.0000		1		0		13
207	13		13		1.0000		1		0		13
208	13		13		1.0000		1		0		13
209	13		13		1.0000		1		0		13
210	12		12		1.0000		1		0		12
211	12		12		1.0000		1		0		12
212	11		11		1.0000		1		0		11
213	11		11		1.0000		1		0		11
214	10		10		1.0000		1		0		10
215	10		10		1.0000		1		0		10
216	9		9		1.0000		1		0		9
217	9		9		1.0000		1		0		9
218	8		8		1.0000		1		0		8
219	1		1		1.0000		1		0		1
220	1		1		1.0000		1		0		1
221	2		2		1.0000		1		0		2
222	2		2		1.0000		1		0		2
223	3		3		1.0000		1		0		3
224	3		3		1.0000		1		0		3
225	4		4		1.0000		1		0		4
226	11		11		1.0000		1		0		11
227	11		11		1.0000		1		0		11
228	11		11		1.0000		1		0		11
229	11		11		1.0000		1		0		11
230	11		11		1.0000		1		0		11
231	11		11		1.0000		1		0		11
232	11		11		1.0000		1		0		11
233	11		11		1.0000		1		0		11
234	11		11		1.0000		1		0		11
235	11		11		1.0000		1		0		11
236	11		11		1.0000		1		0		11
237	10		10		1.0000		1		0		10
238	10		10		1.0000		1		0		10
239	9		9		1.0000		1		0		9
240	9		9		1.0000		1		0		9
241	9		9		1.0000		1		0		9
242	9		9		1.0000		1		0		9
243	9		9		1.0000		1		0		9
244	9		9		1.0000		1		0		9
245	9		9		1.0000		1		0		9
246	10		10		1.0000		1		0		10
247	10		10		1.0000		1		0		10
248	10		10		1.0000		1		0		10
249	10		10		1.0000		1		0		10
250	10		10		1.0000		1		0		10
251	10		10		1.0000		1		0		10
252	10		10		1.0000		1		0		10
253	10		10		1.0000		1		0		10
254	10		10		1.0000		1		0		10
255	10		10		1.0000		1		0		10
256	10		10		1.0000		1		0		10
257	9		9		1.0000		1		0		9
258	8		8		1.0000		1		0		8
259	7		7		1.0000		1		0		7
260	6		6		1.0000		1		0		6
261	1		1		1.0000		1		0		1
262	1		1		1.0000		1		0		1
263	1		1		1.0000		1		0		1
264	1		1		1.0000		1		0		1
265	2		2		1.0000		1		0		2
266	2		2		1.0000		1		0		2
267	3		3		1.0000		1		0		3
268	8		8		1.0000		1		0		8
269	8		8		1.0000		1		0		8
270	8		8		1.0000		1		0		8
271	8		8		1.0000		1		0		8
272	8		8		1.0000		1		0		8
273	8		8		1.0000		1		0		8
274	8		8		1.0000		1		0		8
275	8		8		1.0000		1		0		8
276	8		8		1.0000		1		0		8
277	7		7		1.0000		1		0		7
278	7		7		1.0000		1		0		7
279	7		7		1.0000		1		0		7
280	7		7		1.0000		1		0		7
281	6		6		1.0000		1		0		6
282	6		6		1.0000		1		0		6
283	6		6		1.0000		1		0		6
284	6		6		1.0000		1		0		6
285	6		6		1.0000		1		0		6
286	6		6		1.0000		1		0		6
287	5		5		1.0000		1		0		5
288	6		6		1.0000		1		0		6
289	6		6		1.0000		1		0		6
